state,district,latitude,longitude,year,epi_week,disease_type,cases,deaths,weekly_precipitation,weekly_mean_temperature,LAI,clean_state,clean_dist,centroid_lat,centroid_lon,zonal_mean_pop_density,total_population,area_sq_km,population_density,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
West Bengal,Purulia,23.3291882,86.3672378,2013,42nd week,Cholera,70,,0.5606699398,300.205,12.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2013,43rd week,Acute Diarrhoeal Disease,60,,0.6563914373,299.43,14.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2013,43rd week,Acute Diarrhoeal Disease,60,,0.6563914373,299.43,14.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2013,43rd week,Cholera,23,,0.2595004589,302.1,,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2013,43rd week,Cholera,23,,0.2595004589,302.1,,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2013,43rd week,Acute Diarrhoeal Disease,11,,0.265454557,302.17,14.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2013,43rd week,Acute Diarrhoeal Disease,11,,0.265454557,302.17,14.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2013,43rd week,Acute Diarrhoeal Disease,43,,0.732987942,299.555,14.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2013,43rd week,Acute Diarrhoeal Disease,43,,0.732987942,299.555,14.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2013,43rd week,Acute Diarrhoeal Disease,37,,1.108494111,300.9866666,,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2013,43rd week,Acute Diarrhoeal Disease,37,,1.108494111,300.9866666,,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2013,46th week,Acute Diarrhoeal Disease,52,,0.004378894008,300.904,10.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2013,46th week,Acute Diarrhoeal Disease,52,,0.004378894008,300.904,10.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2013,48th week,Cholera,43,,6.89e-05,298.87,8.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2013,48th week,Cholera,43,,6.89e-05,298.87,8.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2013,49th week,Acute Diarrhoeal Disease,33,,8.67e-05,298.66,8.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2013,49th week,Acute Diarrhoeal Disease,33,,8.67e-05,298.66,8.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2013,7th week,Cholera,195,,0.0005306157107,293.28400000000005,5.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2013,7th week,Cholera,195,,0.0005306157107,293.28400000000005,5.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2014,13th week,Acute Diarrhoeal Disease,85,,0.04697146231,306.6266666,7.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2014,13th week,Acute Diarrhoeal Disease,85,,0.04697146231,306.6266666,7.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2014,22nd week,Malaria,21,,0.08476274688,312.1966666,6.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2014,22nd week,Malaria,21,,0.08476274688,312.1966666,6.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2014,34th week,Cholera,67,,1.201280507,,8.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2014,34th week,Cholera,67,,1.201280507,,8.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2014,36th week,Acute Diarrhoeal Disease,37,,0.4035063195,300.0733334,15.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2014,36th week,Acute Diarrhoeal Disease,37,,0.4035063195,300.0733334,15.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2014,37th week,Cholera,71,,0.4035063195,300.0733334,15.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2014,37th week,Cholera,71,,0.4035063195,300.0733334,15.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2015,22nd week,Malaria,19,,0.04908339931,309.0,8.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2015,22nd week,Malaria,19,,0.04908339931,309.0,8.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2015,26th week,Malaria,21,,0.3922971656,303.3933334,9.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2015,26th week,Malaria,21,,0.3922971656,303.3933334,9.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2015,29th week,Acute Diarrhoeal Disease,23,,0.09194151813,310.98,8.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2015,29th week,Acute Diarrhoeal Disease,23,,0.09194151813,310.98,8.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2015,29th week,Malaria,30,,0.3922971656,303.3933334,9.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2015,29th week,Malaria,30,,0.3922971656,303.3933334,9.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2015,39th week,Cholera,15,,0.7917855506,300.86,13.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2015,39th week,Cholera,15,,0.7917855506,300.86,13.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2015,49th week,Cholera,31,,7.87e-05,303.04,5.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2015,49th week,Cholera,31,,7.87e-05,303.04,5.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2016,13th week,Malaria,24,,0.006067224981,310.30666659999997,5.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2016,13th week,Malaria,24,,0.006067224981,310.30666659999997,5.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2016,1st week,Acute Diarrhoeal Disease,19,,1.74e-06,298.148,4.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2016,1st week,Acute Diarrhoeal Disease,19,,1.74e-06,298.148,4.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2016,21st week,Cholera,53,,0.196499884,307.6733334,7.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2016,21st week,Cholera,53,,0.196499884,307.6733334,7.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2016,21st week,Cholera,117,2.0,0.2843318082,307.295,7.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2016,21st week,Cholera,117,2.0,0.2843318082,307.295,7.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2016,22nd week,Cholera,30,,0.4598052919,308.668,7.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2016,22nd week,Cholera,30,,0.4598052919,308.668,7.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2016,22nd week,Cholera,96,,0.3100517083,309.67,,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2016,22nd week,Cholera,96,,0.3100517083,309.67,,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2016,23rd week,Cholera,30,,0.4138951428,308.165,7.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2016,23rd week,Cholera,30,,0.4138951428,308.165,7.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2016,27th week,Acute Diarrhoeal Disease,46,,0.9064950318,302.8,5.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2016,27th week,Acute Diarrhoeal Disease,46,,0.9064950318,302.8,5.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2016,27th week,Acute Diarrhoeal Disease,31,,0.4515756867,302.8,,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2016,27th week,Acute Diarrhoeal Disease,31,,0.4515756867,302.8,,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2016,28th week,Acute Diarrhoeal Disease,60,,0.6654739616,,5.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2016,28th week,Acute Diarrhoeal Disease,60,,0.6654739616,,5.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2016,29th week,Acute Diarrhoeal Disease,35,,0.6942979479,,6.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2016,29th week,Acute Diarrhoeal Disease,35,,0.6942979479,,6.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2016,30th week,Acute Diarrhoeal Disease,31,,0.4515756867,302.8,,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2016,30th week,Acute Diarrhoeal Disease,31,,0.4515756867,302.8,,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2016,30th week,Cholera,46,,0.9064950318,302.8,5.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2016,30th week,Cholera,46,,0.9064950318,302.8,5.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2016,30th week,Acute Diarrhoeal Disease,35,,0.6942979479,,6.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2016,30th week,Acute Diarrhoeal Disease,35,,0.6942979479,,6.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2016,30th week,Acute Diarrhoeal Disease,60,,0.6654739616,,5.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2016,30th week,Acute Diarrhoeal Disease,60,,0.6654739616,,5.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2016,33rd week,Acute Diarrhoeal Disease,139,,1.170137742,300.02,13.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2016,33rd week,Acute Diarrhoeal Disease,139,,1.170137742,300.02,13.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2016,34th week,Acute Diarrhoeal Disease,58,,1.071039828,301.0266666,13.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2016,34th week,Acute Diarrhoeal Disease,58,,1.071039828,301.0266666,13.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2016,37th week,Acute Diarrhoeal Disease,58,1.0,1.071039828,301.0266666,13.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2016,37th week,Acute Diarrhoeal Disease,58,1.0,1.071039828,301.0266666,13.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2017,31st week,Acute Diarrhoeal Disease,115,,1.356479216,,1.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2017,31st week,Acute Diarrhoeal Disease,115,,1.356479216,,1.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2018,16th week,Acute Diarrhoeal Disease,41,,0.05383492333,308.30666659999997,7.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2018,16th week,Acute Diarrhoeal Disease,41,,0.05383492333,308.30666659999997,7.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2018,17th week,Acute Diarrhoeal Disease,42,,0.007967330407,310.40000000000003,,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2018,17th week,Acute Diarrhoeal Disease,42,,0.007967330407,310.40000000000003,,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2018,31st week,Dengue,16,,0.9024276265,,3.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2018,31st week,Dengue,16,,0.9024276265,,3.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2018,31st week,Acute Diarrhoeal Disease,57,,0.6247734298,,4.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2018,31st week,Acute Diarrhoeal Disease,57,,0.6247734298,,4.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2018,34th week,Dengue,651,,0.5356093389,303.40000000000003,4.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2018,34th week,Dengue,651,,0.5356093389,303.40000000000003,4.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2019,24th week,Acute Diarrhoeal Disease,25,,0.130734667,309.42,,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2019,24th week,Acute Diarrhoeal Disease,25,,0.130734667,309.42,,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2019,29th week,Cholera,31,,0.7925198686,,,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2019,29th week,Cholera,31,,0.7925198686,,,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2019,33rd week,Acute Diarrhoeal Disease,35,,0.5817800031,302.21,7.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2019,33rd week,Acute Diarrhoeal Disease,35,,0.5817800031,302.21,7.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2019,42nd week,Acute Diarrhoeal Disease,30,,0.4544244418,301.0,20.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2019,42nd week,Acute Diarrhoeal Disease,30,,0.4544244418,301.0,20.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2020,9th week,Acute Diarrhoeal Disease,68,,0.1675449555,299.18,6.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2020,9th week,Acute Diarrhoeal Disease,68,,0.1675449555,299.18,6.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2021,26th week,Acute Diarrhoeal Disease,37,,0.4780475287,,,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2021,26th week,Acute Diarrhoeal Disease,37,,0.4780475287,,,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2021,31st week,Acute Diarrhoeal Disease,22,,0.6639760347,,8.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2021,31st week,Acute Diarrhoeal Disease,22,,0.6639760347,,8.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2021,40th week,Cholera,28,,2.165862731,298.64,20.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2021,40th week,Cholera,28,,2.165862731,298.64,20.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2021,41st week,Cholera,22,,0.02310090096,301.0266666,21.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2021,41st week,Cholera,22,,0.02310090096,301.0266666,21.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2021,44th week,Acute Diarrhoeal Disease,25,,0.0103289685,300.77,14.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2021,44th week,Acute Diarrhoeal Disease,25,,0.0103289685,300.77,14.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Purulia,23.3291882,86.3672378,2021,6th week,Acute Diarrhoeal Disease,25,,0.02399720849,299.0,4.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
West Bengal,Purulia,23.3291882,86.3672378,2021,6th week,Acute Diarrhoeal Disease,25,,0.02399720849,299.0,4.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,Puruliya,23.19989585,86.3209473,2021,11th week,Acute Diarrhoeal Disease,255,,0.219921134,307.012,6.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,170640.0,868.1021570750005,196.56672732499317,,
